md5,sha256,canonical,orig_split,orig_image_id,file_name,source_name,annotation_count
228fc12b5905238bc5fc10c56fc2d163,6281cf9ad2ff6978c7bcdc3922825794b2e44f201d2c6a8937ffd3bbab1795eb,True,train,355,000053_jpg.rf.62a1cc0f524d575209f9222767214513.jpg,000053.jpg,2
229237d2781afd86ecc74f2834c26ef6,0ea0f4c9ee29701cbd9f65596df7544db6b616c8638fa613597c6c9d1c478c30,True,train,373,YARD-J-DEPAN-WH-K_jpg.rf.c7e94f54308abb944bbd4713a17a3216.jpg,YARD-J-DEPAN-WH-K.jpg,0
22dadcdab98dd9f48c270711d6b6a193,8ed587dbd4b1f8526351b74fc6c2ad665ab7e2de03e02b2becc74043618f04a8,True,train,257,-2024-04-10-133630_png.rf.603adc3fce42a2737728d630b88d8032.jpg,-2024-04-10-133630.png,6
2352272a7580659c61eecfac0542c154,52e97278ff010a666aab9d798d4edb0383d4ac3b44e2409300400c195da2e063,True,test,19,7f2f593r_png_jpg.rf.0f4c2e1ae63a2da552e1fb448fbb2f80.jpg,7f2f593r_png.jpg,7
238692c7bb580949ea13298b5f664841,43675bdc5b49d9cf4808023b0313f248eadfb3bb14d057584dca586a30807502,True,train,133,55f2e3dcaca58008c38d3de88bfed5a_png_jpg.rf.9ccd375142b7606466c05dd04380c5e2.jpg,55f2e3dcaca58008c38d3de88bfed5a_png_jpg,20
243095987e0d66860de119d4d8bf09dd,f4f82071a2c109518dc1fcfd0c69c120c160d2b12703b23fc8b76f9cedd61553,True,train,504,16c3ab3b-13_jpg.rf.4ef2764b59ffd0ed6541d8b6dbcb55d4.jpg,16c3ab3b-13.jpg,40
245621e40e0ca4eb365e2a4e458c66b0,5b7050e3235849c6b0ffbcd61339fb5b18123b0bf8aa50a1dc50194f6e926c22,True,valid,12,-2024-04-08-181147_png_jpg.rf.216af049b7441cda996985b2c675e7e3.jpg,-2024-04-08-181147_png.jpg,10
247a0cb0aa565129a46011fe876404cf,8953f690d4e08720f219acd69848cb778ed2c07b95ec5236b2ad1904ad1deaab,True,train,14,8aa04eb3-626c-4a67-b793-80ddd774a7c8_jpg.rf.e408e1dec3f37a83dbcac9ddfd927df6.jpg,8aa04eb3-626c-4a67-b793-80ddd774a7c8.jpg,170
2526eec2c158b37b7bf86f4727cb8675,9d570007ed10c7343055eb85d619d1693e146e4695b289c63c795afc9458fad3,True,test,13,-2024-04-08-181800_png_jpg.rf.efb28d3f4b00af94daf6aa2dc843f40e.jpg,-2024-04-08-181800_png_jpg,6
2546a7f77ab88cdabcebfbffc4067ee5,18ae1255ddde7bba83c967d160a8182577b27f4031e875939575fe217cddd7cc,True,train,146,images_jpg.rf.6530faf65c9170e787a795515bdfffce.jpg,images.jpg,6
256e47471f0a364ca502bb02803f5c30,d1a66afc739142d5cd2ad2bd9a2093b03f323be92aa5b44df53867a3fec03da3,True,train,234,-2024-04-08-181616_png_jpg.rf.04fbb09f4a1b0c226a86a55380251eae.jpg,-2024-04-08-181616_png_jpg,8
25b2de38f67db122c886927d284a83d7,fd2da1bc84d2ac698a7eaa5afad7f5423d720c4b990a54694f520f2c6f4e1a7e,True,train,125,xc066iwm_png.rf.4071c25978e8e1c865654cac46dae8c8.jpg,xc066iwm.png,8
25b52e96e8e40b8a10477e367a31a632,c1387acec637532254e1848c45eb95835e99502b06c0f926feca7bbcd4e6e0d6,True,train,267,04584b4c-44e5-41bd-ba2d-7cd0e878ba79_jpg.rf.2724eeba2fabdda94d229e4b29b0047a.jpg,04584b4c-44e5-41bd-ba2d-7cd0e878ba79.jpg,59
25c02434a38fb8c973e8577a72192d86,a54c164a929acd8309a22d86c373c4656d7d5a4822d56610057702abc61388b7,True,test,31,194277bf-3501-4f42-857d-3edfb330c2c2_jpg.rf.997fb4e9f2ccbcd18e20cedeb01efae6.jpg,194277bf-3501-4f42-857d-3edfb330c2c2.jpg,54
2608ad7a96bdb4ec1257326521e70695,5ee6a47ad2a056b0493e3e4d4a933ca88714be1ca45eec479f0853deb13ecaad,True,train,104,-2024-04-08-175454_png.rf.be15b84950e658c85d2ee4140ff7b464.jpg,-2024-04-08-175454.png,3
261b93d15eb4353c2dca174e36035aad,4db4b4769c10341d62a2906a4ac4a3855fd0cf1b0fccc114b3b4c6b9ce348b3a,True,train,518,-2024-04-08-181107_png_jpg.rf.df275e7d6ba09f879fbe8cec75f2ccde.jpg,-2024-04-08-181107_png_jpg,6
261de1ae46ff355bf594c0ed573850fe,18164ff2cb7d266dac420b35ae60221a3709b0350e0be05fa7ffb2f15a68575f,True,train,103,-2024-04-08-175838_png.rf.1c4668f463ed67d1084769a9dba16a97.jpg,-2024-04-08-175838.png,6
27c6489b00e240d9f5aa4b52eac9a903,f85ccf1ac29c4a12651f08ac222d1e9880e9cb97c527cbfa87b81924842d7143,True,train,421,Welded-Steel-Section-with-T-Shape_jpg.rf.811c1d7a5f1833231a74921ffa9d8621.jpg,Welded-Steel-Section-with-T-Shape.jpg,13
27d7c0ba499b0b825ee97076c68ca89a,9b102a20813433c14e5e3da4bff5c5d07040a65cfa3bb90e08c4d69161f1d408,True,train,430,WH-L_jpg.rf.36642ddc3afe8ab5d170794e1dd293bd.jpg,WH-L.jpg,0
27e181fc357a0122b36caa1c094f9db1,e55bc3cd1a443d4c21fa9e3fabf20a54b8d97feae77c17949bdadf7c464df1a5,True,train,438,-_20230708190552_png_jpg.rf.12c380ab7ea8f67a535bcb4e73dde8d1.jpg,-_20230708190552_png_jpg,2
282bec67d5880851738c07b3e356ef00,4017478b74d1b35ba1765e4b429b3b2c3c79953a7b1bc6040e06af6860c6070b,True,train,233,-_20230708190548_png_jpg.rf.14e67b84f02413d3ad0f85c41e953451.jpg,-_20230708190548_png_jpg,3
2837e19139ddf3b97fc29cd0520ee12d,5850a19259989bee950f890679cabcaa9cd819dcdd699731897cf55ae7c72ab3,True,train,286,-2024-04-08-181644_png.rf.b23c4d82894c4f8dcd6f3f9f98017bf9.jpg,-2024-04-08-181644.png,7
28fd61ef5299860576c88091c80b101e,c2617b6c40f27ad1e1a2994f4304a63009d6f2f7e193f913434aad133874b70c,True,train,414,-2024-04-09-190744_png_jpg.rf.14545768908ee2f14338027abea2bfbe.jpg,-2024-04-09-190744_png_jpg,6
298a1493a861782a10a8b0cce8445ea9,18362f9487cc0616f6c2847e79b499e7c9862e10436d7e85253b9dfc0e66073b,True,train,41,-2024-04-08-181332_png_jpg.rf.053988851af3ea049b4767ce2bc01886.jpg,-2024-04-08-181332_png_jpg,5
29fe2343a3932d6556c6612c4b5a329d,3d0fca6558ba19238920f82e648313023bbda9d4fd4b602a8447da1932a026c3,True,train,477,steelbeam100_jpg.rf.ecf56fd3a2cb7981bb712316cd56faf4.jpg,steelbeam100.jpg,60
2a5cc4a17c1ecd5f65115eb732fd6b63,a3bc36a9001d3fae0676e5eced60f13105f8bacc6654eac1d6bed2b642f35c87,True,train,503,-2024-04-09-190716_png_jpg.rf.6f3c5e77621e534f42acfdf2e390bce1.jpg,-2024-04-09-190716_png_jpg,6
2aa3b9a34c547b8b77e3678b507a615c,904190c93ea412afa5f00273c51870841b6232eac741d8a9950afa066fe74f7b,True,train,21,417_original_png_jpg.rf.f561516b6029ee33c596f9683ac6c4ba.jpg,417_original_png_jpg,10
2b180428fab99a812b9f9ef9fb4cbf8d,278609611dedc41fcc52cee4a54b3c03970618125fd586d955b0e8aea963f301,True,train,482,WH-K-2_jpg.rf.48b177879cabb24b8a58fdb15552b278.jpg,WH-K-2.jpg,0
2b6493a3216ef02ca22f36b86f31995a,f9aadb4ff4c71eabadc931ca1b53766e716bd3994d18c01000f1c74ea1804111,True,train,179,bd9682d2-3730-412c-a7c2-d41bafdd9416_png.rf.cd06990136a04688451b4871b9ffbd72.jpg,bd9682d2-3730-412c-a7c2-d41bafdd9416.png,5
2be369ef725dfc25a3b1d6a773e20d4e,ace20a856d728f51e8c4a921f6cd898bf05cf5839e336b6819cd70b743928a88,True,valid,6,1670333703-5cdf9b336c4b445e5e7cfce6_jpg.rf.e9cddbe346aa956d56ed40d1b12f788a.jpg,1670333703-5cdf9b336c4b445e5e7cfce6_jpg,9
2c124bb8bb50ba11c145c4065afe9e86,55fbca2213f11a4a158c4dd941820b8244aab0345ab2754ac887cfb023807c5c,True,train,212,-2024-04-08-181545_png_jpg.rf.6905bc85a294fe1add774d3549c7ee8d.jpg,-2024-04-08-181545_png_jpg,3
2c3e4765de3cff38d3a6e0d0d26000f6,7037daaf2216c92a15b71b030fcbaa27ade200975be86597238b8ee11b6954ea,True,train,318,-2024-04-08-181235_png_jpg.rf.68aa8c7c7df2a03d8845d2608985097f.jpg,-2024-04-08-181235_png_jpg,5
2c867cb544c725ad5fea203e14635e0c,bbe6b5637e61fc903d001b2f65df719ccaee7a8589c92e76d3a1020a6f4920a5,True,train,280,YARD-J-DEPAN-WH-L_jpg.rf.a0a13317393cf217d9023b9bd47df333.jpg,YARD-J-DEPAN-WH-L.jpg,0
2c92d2f7843bb780f3f1cf543af44d34,817b94ddbb9a20bbd65e85962f3f26c24f2e0c64034fb4f4ec249f4ac5d60b2e,True,train,166,1670333703-5cdf9b336c4b445e5e7cfce6_jpg.rf.dd75839c74f62228547d00c852c82243.jpg,1670333703-5cdf9b336c4b445e5e7cfce6.jpg,8
2dd128590d0c5c9bb80c842aea9d3435,6533da7f53973fd0b1d016213fde76dfc23737ab7e7b4403b3e3f725b2265ebe,True,train,204,-2024-04-08-181819_png_jpg.rf.a7d979a9766ca994b465d0fe0218136d.jpg,-2024-04-08-181819_png_jpg,10
2dd96e5db8aab06fbead5fc021b48a39,171dc32d272b8ed34ddc40c650752713dce2501e8a66355c07c7c957fb077bb4,True,test,51,-2024-04-08-181549_png_jpg.rf.84626d3e97b9c0c0cfa27f7c0b667fc0.jpg,-2024-04-08-181549_png_jpg,5
2de7e2f576e658f31bb33f712617d37f,a7a6d30fd07f1845356e3a15bc33ef52adfc24435184ef316cd7301f34c48607,True,train,142,0ef4dfb4-134b-42d1-941f-1e77e170374f_jpg.rf.76670b9e2c0feecc3431d91a0426489e.jpg,0ef4dfb4-134b-42d1-941f-1e77e170374f.jpg,100
2dfa43ef242476aebcda1c0dba922c01,2330e480a6abb8faafe55d09ca97b0b48bb31eb1ed7ef67a7e5c67fcc8f94a51,True,train,190,-2024-04-09-190603_png_jpg.rf.270c081525fa72e6a283b87ddc1a7503.jpg,-2024-04-09-190603_png_jpg,5
2e3ae3fdaaae348c7f435b1ee30144c1,12379e7cd4feb77f62c0981b129ef496d134c025283ce5959dceb19f6abc7aa7,True,train,67,img_129_jpg.rf.f307e9627c96f460724fa830f644ba05.jpg,img_129.jpg,6
2e3d6456ba9c509d2c01571ff3d0e865,fd758d6c25a4035ff4c2fc09dd720cd1bacc495574339d985896a20fa51c4fac,True,train,31,-2024-04-10-132218_png_jpg.rf.a90e88dc540f8b5c9db42345dca64185.jpg,-2024-04-10-132218_png_jpg,5
2e517effd61e0546688eb845240a714c,90f68411bb1ea6708cadde69722bfc8b2e7079a67c222e5cabc6ef5ad898e152,True,train,567,-_20230924182422_png_jpg.rf.f2fac2b4a22caf5b884ce46248b9cfff.jpg,-_20230924182422_png.jpg,18
2e68fbbbd900f45b37fea7c5560711d6,b620b69a6b4126cdd01e9ddcb449ff0b48c56e6c39fce63f4fe07d1c4f092eb1,True,valid,0,d01bdd40-12_jpg.rf.ddc56856d942a198b82dbcf0dbbd3e16.jpg,d01bdd40-12_jpg,30
2e888e875333380a9179979ac4e546c7,673b7ca6e86284dbba415230e1150cd11947b8a9a1713b8581b787957d0003cb,True,train,476,-2024-04-08-180955_png.rf.67ffdcdeca619464be005975ae838fe7.jpg,-2024-04-08-180955.png,10
2e91c9811129073adacef47ddc3f3aeb,4670e3fecb4608b018dc8cb435cb8a438257849bbc3578158f60318bde498334,True,train,252,14be09c1-6fdb-41d8-83a6-18f6a75e0234_jpg.rf.75945b972da7bd6c4052c563c47885c9.jpg,14be09c1-6fdb-41d8-83a6-18f6a75e0234.jpg,0
2ecdc27cbd8c175fdfbdaeb5bf6fb48b,be7a6bf091ed37135baeb2ff88f35699ad4bf19dc0c2d158a394e5180b4abd30,True,train,106,-2024-04-08-181009_png_jpg.rf.faa0f6dddd53cb8dd144d06030e03030.jpg,-2024-04-08-181009_png_jpg,5
2ee7a72dc57b47320ac28ec4da7305e6,96177cdcabde406adef2ee9853398acc8553b5c46e9f2de5c9ee769666be4bd5,True,train,44,-2024-04-09-190723_png_jpg.rf.a262a3b43d9ceadcf49f964b068856e1.jpg,-2024-04-09-190723_png_jpg,4
2eee63cc0d94d944bb31fd29edba3420,db4812b7d16a6980f6e3259d84a6e40dcf5dd98385446a237b4d1cbc681f77a6,True,train,240,og_jpg.rf.017673e7eedfd6b89dc9609efce47492.jpg,og.jpg,44
2f507af48a222b48478d3cf6bde01f94,0205e956c2ddc76a0f42431a4e2c57b8e8e58c420ce26640473a626dfec9165e,True,train,246,923a108f41cc108b080c4fe180deb58_png_jpg.rf.1f7f571755d14b2d6d1edaebfdc971f2.jpg,923a108f41cc108b080c4fe180deb58_png.jpg,10
2f585ff03499ea1054213f1d8a97c85f,81591c22fcfebdc6043ecd92d85d419e8d6dca63ac5c5fb7596308e917d9e368,True,train,283,-2024-04-08-181514_png.rf.234412baffbe35f8230844734e29160a.jpg,-2024-04-08-181514.png,5
300c6557c1c08e0f89fe4564f8bcca70,0e590f99c1d0bddcd38110f2e6c741ec7d5d6d4e8f0b6a46d7d443c5d6b2cc69,True,train,76,16c3ab3b-13_jpg.rf.76079b1f0448de29aea6dc4b6f450b9b.jpg,16c3ab3b-13_jpg,24
302f2d7626b570c1c62e13920a46efa1,a0731a5ca10b9c3d93dd5bf65b0c400a565c01feb43bb4056da1022c3df231aa,True,train,342,000036_png.rf.eb76e85ec85c7952401d92674621466f.jpg,000036.png,1
30b701cc3876ae36b1161a12b49ea90d,6d527483bcb85714bb4a16250a7cb9c3e83f0136e3dd006dc0a4ff5b24ef7382,True,train,345,-_20230924182425_png_jpg.rf.0f238fc5554604ed252957f5f658febb.jpg,-_20230924182425_png.jpg,6
3134a4f9e07f8d7f62bdb89c36397451,91649cffb9c65cba4b1539bbe23a2ea88805bb1e80084e979caeb3af56f22ec5,True,train,418,-2024-04-10-133630_png_jpg.rf.e0825ad7329063fd57a75bb7e954ff57.jpg,-2024-04-10-133630_png_jpg,6
31559c114f71a63876462dc5b4c36afd,bd26353f95f4f7382e7e191c25fe303c494e0ec00748ab8c05acc8805351b4d5,True,train,402,8ea64c42-3a4c-4a22-a4c8-297905eb331a_jpg.rf.4f644dd9c4216531345fe1aae27b6ab6.jpg,8ea64c42-3a4c-4a22-a4c8-297905eb331a.jpg,42
315d4be4383dfcb8041d47b1196e0882,02ae48969c0ec8caf4ed4991a502d6a9cdefa6e36a05ea9a23c952ebbf51df33,True,train,563,417_original_png_jpg.rf.1aab4f337a556c23e8957367eb7fdea6.jpg,417_original_png_jpg,10
31d5c1eab7a288a814b52099e8320413,7d995c11fd3f8e73a49f87ed3c48a7e94377d08f6461f76db527887fa93f2059,True,train,9,2b13b33baf8efae5a7c98d265a29d9b_png_jpg.rf.5a1290b569de9de9b7215c5f8c4aaf8f.jpg,2b13b33baf8efae5a7c98d265a29d9b_png_jpg,10
31e6a8611b7c9956227e23b1fa3e78cc,37dae3e1d498f753e57e70d1699a4caf67f6103be949f1cc7b30cd5d5851eb5e,True,train,86,-2024-04-09-190744_png.rf.24a4446728cbc8ce0271c57db9e024fa.jpg,-2024-04-09-190744.png,6
3276ba4505b8311753156c2ab60f41c2,e298772003e5705b8ab46e0316c97cfe19b14b25ded73fb9339383816d8a2117,True,train,268,-_20230708190618_png_jpg.rf.fac51a06fd1b840c38c428f9184f962b.jpg,-_20230708190618_png_jpg,4
3288ec03d7c7938eb74cda36c58753de,7507929f6ccfe50bbdee7ff7255f389699c48853e6bd4d374095e5c73dc50883,True,train,344,-2024-04-08-180928_png_jpg.rf.37f72efd27355cfbca69517e2e7d795d.jpg,-2024-04-08-180928_png_jpg,10
332645f19e290869ae83fbc4b09e964c,c08b7fe4f8479f8d53bf3b0f0ff6be0e8d45c0b10de80714c334a5b17136ccff,True,train,156,d01bdd40-12_jpg.rf.f4134a13e13879f991969aa1e9b4751a.jpg,d01bdd40-12.jpg,21
3482fa8f85f3e5a35dfd249685d17c51,9451d590b8e7a67f974add3dd574607e614628ca0df36b5588511fca75b7b763,True,train,89,-2024-04-08-181337_png_jpg.rf.943e76bdf6549bd3a3569c3436858e80.jpg,-2024-04-08-181337_png_jpg,5
3482fa8f85f3e5a35dfd249685d17c51,9451d590b8e7a67f974add3dd574607e614628ca0df36b5588511fca75b7b763,False,train,217,-2024-04-08-181337_png_jpg.rf.c3d1d432409ddaef6e6843f3cf7aaa06.jpg,-2024-04-08-181337_png_jpg,5
34a4b7e0a5bfb642e4547fe7c1e6ce8e,03b14ae34fadf6215f68a5fc8b7cabeb8c114f0aa711cb484cfe0f18e9adfc6e,True,train,508,-2024-04-08-181644_png_jpg.rf.96e39fdb9149ebb052297f2d0b32a292.jpg,-2024-04-08-181644_png.jpg,7
351134e2dd1c27611a718ab56ecbb83b,90db917fd8f4c9123cb54569a359df07fac5b62ac25a996acae3dba13bbdfd5b,True,train,161,-_20230708190548_png_jpg.rf.8cdd4ff7839c0f5b7f4975fbca7a8605.jpg,-_20230708190548_png.jpg,3
351f84197e34f02359556e16a5643a8e,0d78ec7d0a0adf4e05510d8af668ba8a335ac2215803489644959888770f8208,True,test,33,0f4060d50c39f101b100626f93d1f04_png_jpg.rf.25f9d27b9e8f36487c52e396eea83383.jpg,0f4060d50c39f101b100626f93d1f04_png_jpg,10
364650c13a3fc1a0f95dda9f6db3f668,1c8860d1df82eecb1c8e7e6aa670c683de6ce1a162c2b0570ff2f7c2a234fb47,True,train,381,-2024-04-08-181446_png.rf.16886911ed61e13223f7c8bfa5562929.jpg,-2024-04-08-181446.png,5
364adccd6e9bbfd219afe40dd3fd3c3e,d7c47187befced5837a83db053ea76a13fe497713fa9a83cb265ef48ec36e5fc,True,train,525,steelbeam46_jpg.rf.3874948b7537b41af28764eb33def4f5.jpg,steelbeam46.jpg,8
36ee58bfdbc85341378a1f3c0dfa9fc7,fb25bfc9c1c1baee79488326ab852063a7a3c83ef46d0811233a8582c2e34d9f,True,train,295,d01bdd40-12_jpg.rf.19cbb763db78079f61ed34f2a80998d6.jpg,d01bdd40-12.jpg,24
36ff911ed10f209fc544a849dbc2587a,210d1520311a1f737f7cf53b9eed1c14262dfb5ab5f318d4a8840417c2944bb4,True,train,70,fe395024-27_jpg.rf.7b39576d839499df0668920a49f95314.jpg,fe395024-27_jpg,39
371b1c1c73760eded735f27d0b7ae727,3d30766440efca98884310e986a9684fcff698cdec4e54f23f3b1c7040d88c89,True,train,219,63425d5759c4599a8fe3dca4673630a_png_jpg.rf.dae764e988bd26ea290311fcf1b3db3c.jpg,63425d5759c4599a8fe3dca4673630a_png.jpg,20
37b6bff410583208c5e8d017b2d27f4d,09abfc662d4e6562df999cd400afe9d3531e957db6f3e81b495c425d8bcd2f09,True,train,49,-2024-04-08-181001_png_jpg.rf.f5f01c01d9536de08df8d93cfc3e9ae1.jpg,-2024-04-08-181001_png_jpg,10
37f3c135faf3a76b322f53b65496ac07,310b968fd911aa78eae6f6a77e58c677224bf96b65acb7773fcba09b5c1028f0,True,test,53,I-beam-price4_jpg.rf.4ecabe9af7e25304e5677581b6af0ff5.jpg,I-beam-price4.jpg,1
3811e6438816f24894b933191e54871e,6025211ccfc122d703e7273652a46be9d9ca26d704971976fe87dc17e51f63d8,True,train,94,-2024-04-10-132306_png.rf.d149cdcb203432491593da97931aecfe.jpg,-2024-04-10-132306.png,6
3836ff1019876f9945a7172a246d290b,a6c578bcc8135894aca4fe832cf25e7c65ad5e7a907f9fad47edfc8a84b7d5f8,True,train,16,-2024-04-10-133618_png_jpg.rf.c19a3d3e321d1282d1b9cdddba985e10.jpg,-2024-04-10-133618_png_jpg,4
3842f969a4d3cedc27c0e4d6b999821c,b83c145e67d8b04fad4a0486148e0d8301d945a59705e8dedb1cb7ba9ddc5d7b,True,train,147,-2024-04-08-181609_png_jpg.rf.aaa25f2fef81fd038f4185b4b99b9bb5.jpg,-2024-04-08-181609_png_jpg,10
3a1a9f1210382473a7c4feb42245453c,b36c91fea21b88dd495708666bf45a41a21c8c756677c4c63168d946769a5937,True,test,37,7p96blxd_png_jpg.rf.691f9a534e16151f2802592089aac65c.jpg,7p96blxd_png.jpg,5
3a572a7ad311309d107c40941e5530d0,d2ace1522127eaf125cd8b9996d0771b23407775566e0965b487c8efe3ca0196,True,train,143,0ee70760-ea1e-4f2d-8dab-180ca80b975d_jpg.rf.bcb04084249d3f3cda965264b5fe4858.jpg,0ee70760-ea1e-4f2d-8dab-180ca80b975d.jpg,372
3a86dba4cd9a75725966cae7609ed970,b1c0ec01d0038dab7c1a3cee3d3f15308357fc9f371f30a0eb303d1bbe137269,True,train,513,-_20240404161218_png_jpg.rf.b8d65663cc23109611262a9d64d632ac.jpg,-_20240404161218_png_jpg,7
3a9949f4b5bb37d515aec31d0b1fb3ee,17b5d587e438c9555a49eece432f6b660bee034104c8fed7a9de39d2312d422e,True,train,366,-2024-04-08-181644_png_jpg.rf.31bce3c0a01c8586e02629a91c88e547.jpg,-2024-04-08-181644_png_jpg,8
3aa537d0b5607f05999728d3cba6693f,a35591be85c75e92161f3050b9656c634eef1efb07dd9a7c88c3a244a77dc669,True,train,33,img_128_jpg.rf.39383dd69ffac7634f40188539a65fc1.jpg,img_128.jpg,3
3ab77a2e3b74950ed14dbdbfdcdf4210,8dee48c29ccf30df0c77d28326447987ec33359f583a43a4c06cdb2918dd1811,True,test,0,product-0323479001538175476-o_jpg.rf.f94e53642c2a553087c19cb75552b27e.jpg,product-0323479001538175476-o.jpg,12
3ade4fc2dc22b3701b300b424e9bbdce,be2dcdc32046d120340014afda07325a2bbff95838c41f9ba779253d6a18c866,True,train,256,-2024-04-10-132218_png_jpg.rf.3999970e142741f6b5f27cc3885253dc.jpg,-2024-04-10-132218_png.jpg,5
3c6ebea59ae3c94e4b754e7b9f87bdaf,3f411ec0535bcce037756a696e377abc8352d2165c019117c7ed6aa8b57a5ee2,True,valid,50,-_20240404161215_png.rf.28d60d040cec5aadde5348556b9b65b3.jpg,-_20240404161215.png,2
3ca2a4d3ab675a2c4faa03b0bae9affd,cd74cf2e6da2c118061a2049ac5d421eb5c8b36878c93398158c97a492e51bde,True,train,536,-2024-04-08-181248_png.rf.c3d3ddd5bea33ad1987050c12d11179d.jpg,-2024-04-08-181248.png,10
3cadebf3f5d6d0619192d53a898495b2,426645bae3dc1d016d927b969e2646fef03a5d82004b6e3e45504bb2742ee70f,True,train,285,-_20230924182506_png_jpg.rf.efaaae9a8a647280a0fc2974fe431c8d.jpg,-_20230924182506_png_jpg,5
3caea5800d4dbfb58dfd0009cf786b5a,d5e8d83ca031549bd5cd6a438e3491eb6a2e558cfead8a6a2e685718a68c3dc9,True,train,141,ecfc3327-59d2-4b13-a011-eb51bb05d766_jpg.rf.cc023ab462583985dabad543ac05335f.jpg,ecfc3327-59d2-4b13-a011-eb51bb05d766.jpg,0
3d169bf76517b775f43b84c90d8dc5b8,54efc9529832dd00a8d7b91f2178614bf910e299cc5a89aab2b26074b003c5b1,True,train,492,2b52f034-07c4-46de-8166-a0f0f5edbd7d_jpg.rf.76d2320a984780a0c70039c6a20b42db.jpg,2b52f034-07c4-46de-8166-a0f0f5edbd7d.jpg,30
3dda444f08450911e2cfb66ec01c50e2,b627a491168e9f18a459b575272970f446810e244b220b1fc96298ab028ebb13,True,train,552,og_jpg.rf.e71d9a784cd2eb5e9838cfa3984059ab.jpg,og.jpg,83
3e3f28099308b7e3071f85f272ff9631,f16f59691da87617fbbb87c36126a3dda863c4b15a0270df95a1b069857f422a,True,train,255,e6c6ea18-15_jpg.rf.883c06130b059c1bcbe991eef8c6e2cd.jpg,e6c6ea18-15.jpg,9
3e5091e185ebeb129229e5082401f415,590d7f4ea9cc1a16f50eb2177e6795a89722f1196ca08814e68911bf03686710,True,train,598,-2024-04-08-181137_png_jpg.rf.4c7ea0516611757c2ed34a99c44e8a85.jpg,-2024-04-08-181137_png_jpg,10
3e8621d0538061ccecd4d592f559b192,74db33bf3394ecb48bb0b79af4bb396e3c54b9d37a9fb7f13a4472e029115ecb,True,train,467,images_jpg.rf.b1b395dd34d760d5be62973e5dd249ba.jpg,images.jpg,5
3f193449f6465aed6bff0120334df3e1,e51f4b80d13e812baae8edf6e94050e274e7e8b81e68f60096778f6e4fde8334,True,train,416,l9i3vdsp_png_jpg.rf.5ff7a8af6d6ecf7767abfd83c32381fd.jpg,l9i3vdsp_png.jpg,2
3f220813f6e49e6e75a410de0c0cac57,23532db2e62e582d1c637178bb5e8a5cd1a1dca92cbd420a893ecf3d805ab31d,True,train,304,c60978eed390eee904ede0407128e00_png_jpg.rf.c6d845c2f715f817082c19e1fded778c.jpg,c60978eed390eee904ede0407128e00_png_jpg,10
3f37d2bc1f20516354d60f6d466bb341,ce26a0f0af3e5de21dbf775b473a499fb2c12fcbc07b3b6838594f86c2b7591c,True,train,69,-_20230924182506_png_jpg.rf.83c7299214f8c46e46e9c83b193e3b42.jpg,-_20230924182506_png_jpg,5
3f45d647188a82aee1e25154795dcbc9,93d670758f87614c993efa0099a02132df1b7e0ca9cca23262e08c947cffb383,True,train,528,-2024-04-08-175642_png.rf.8547fce54b7015be9fcdab2dc5f8a117.jpg,-2024-04-08-175642.png,2
3f99cbc8ba5728a88eadb359995de45d,91f40038b94c8ad9c200778aeb3104670ea29d8f6735fb9f03d674866c6a76b6,True,train,361,a11e48597575f2867df096f0aff0f8c_png_jpg.rf.1c5bc1b2e5d1871a1ae52b039497b166.jpg,a11e48597575f2867df096f0aff0f8c_png_jpg,9
403394c51bb675f59f9e37bb1601e7cc,f5ee94b8fdcb9c8fb5f22e0e4df0c9ad96c08feec7ea8bf507fa23bb092eeeed,True,train,554,img_76_jpg.rf.78c6f1fe66d6c5a714096edd20805e8d.jpg,img_76.jpg,2
40443bd0572079957cc5db0df709a028,f0887c970e0c2eb2abce0d292e6b0401eabe12ff97c05fb4ec85c7f13aa1be93,True,train,507,-2024-04-10-133445_png.rf.4084b78db39b773c762e0ebfc2635419.jpg,-2024-04-10-133445_png,6
4117ba020dc42b96b4a597c49408c6bd,47264e1a885c2b13a0f2588ce5847d2b6bbd26a1c784844ce80e3819e24886ff,True,train,122,-_20230708190558_png_jpg.rf.36bb345a4d9d04bcda9a6ebcf1a92aea.jpg,-_20230708190558_png.jpg,19
41631a29a179cf5ee13a0b96fc168fc9,1ae8bd67edccece7dbd1ecb37cd9bf2585a40c3c4cc239366dc5ba6273449880,True,train,529,-_20230924182503_png_jpg.rf.12cc6ca6b32655d4b8555e5a74bab480.jpg,-_20230924182503_png_jpg,5
41f4ed5161697bd24d067bc415d22de3,3e2b1afe2223497a204186360a7462e0b926eb906b6cbd1a5c5da1b356788a45,True,train,196,86605a3e-c9cf-4fbf-aabf-952a7b24b408_jpg.rf.9921f9560cfcd8c52ee17529cdcba242.jpg,86605a3e-c9cf-4fbf-aabf-952a7b24b408.jpg,16
421963015832e592320a783fbf4acbbf,265cd5950844745a7a97431e26daa5b1ee39c10432878ef933785fc6fa1532cc,True,valid,62,103f559751e75f575b7101078f8b0fa_png_jpg.rf.08f0dc71e511c2e66a1c50b0c81769f7.jpg,103f559751e75f575b7101078f8b0fa_png_jpg,17
